time: 0update vector norm: tensor(78.2195, device='cuda:0') diff norm: tensor(145.3411, device='cuda:0') activation norm: tensor(11.0685, device='cuda:0') softmax output: tensor(0.0367, device='cuda:0')
time: 221update vector norm: tensor(124.1638, device='cuda:0') diff norm: tensor(159.4568, device='cuda:0') activation norm: tensor(12.2116, device='cuda:0') softmax output: tensor(0.0388, device='cuda:0')
time: 221update vector norm: tensor(160.6932, device='cuda:0') diff norm: tensor(130.2517, device='cuda:0') activation norm: tensor(11.4479, device='cuda:0') softmax output: tensor(0.1060, device='cuda:0')
time: 221update vector norm: tensor(145.2826, device='cuda:0') diff norm: tensor(116.9459, device='cuda:0') activation norm: tensor(11.7379, device='cuda:0') softmax output: tensor(0.1235, device='cuda:0')
time: 221update vector norm: tensor(127.3240, device='cuda:0') diff norm: tensor(103.5995, device='cuda:0') activation norm: tensor(12.4461, device='cuda:0') softmax output: tensor(0.1360, device='cuda:0')
time: 221update vector norm: tensor(73.2642, device='cuda:0') diff norm: tensor(85.7421, device='cuda:0') activation norm: tensor(12.8055, device='cuda:0') softmax output: tensor(0.1205, device='cuda:0')
time: 222update vector norm: tensor(43.0734, device='cuda:0') diff norm: tensor(93.6347, device='cuda:0') activation norm: tensor(7.1081, device='cuda:0') softmax output: tensor(0.0366, device='cuda:0')
time: 222update vector norm: tensor(60.2430, device='cuda:0') diff norm: tensor(66.2867, device='cuda:0') activation norm: tensor(5.7994, device='cuda:0') softmax output: tensor(0.0814, device='cuda:0')
time: 222update vector norm: tensor(58.1737, device='cuda:0') diff norm: tensor(58.8118, device='cuda:0') activation norm: tensor(5.8927, device='cuda:0') softmax output: tensor(0.0950, device='cuda:0')
time: 222update vector norm: tensor(51.4226, device='cuda:0') diff norm: tensor(51.4414, device='cuda:0') activation norm: tensor(6.1829, device='cuda:0') softmax output: tensor(0.1069, device='cuda:0')
time: 222update vector norm: tensor(36.5813, device='cuda:0') diff norm: tensor(41.4274, device='cuda:0') activation norm: tensor(6.3223, device='cuda:0') softmax output: tensor(0.1202, device='cuda:0')
time: 223update vector norm: tensor(121.5859, device='cuda:0') diff norm: tensor(142.6125, device='cuda:0') activation norm: tensor(10.9181, device='cuda:0') softmax output: tensor(0.0400, device='cuda:0')
time: 223update vector norm: tensor(155.0149, device='cuda:0') diff norm: tensor(125.8451, device='cuda:0') activation norm: tensor(11.0629, device='cuda:0') softmax output: tensor(0.1008, device='cuda:0')
time: 223update vector norm: tensor(153.2299, device='cuda:0') diff norm: tensor(118.4454, device='cuda:0') activation norm: tensor(11.8869, device='cuda:0') softmax output: tensor(0.1228, device='cuda:0')
time: 223update vector norm: tensor(136.3392, device='cuda:0') diff norm: tensor(104.3059, device='cuda:0') activation norm: tensor(12.5289, device='cuda:0') softmax output: tensor(0.1421, device='cuda:0')
time: 223update vector norm: tensor(75.3298, device='cuda:0') diff norm: tensor(86.8426, device='cuda:0') activation norm: tensor(12.9650, device='cuda:0') softmax output: tensor(0.1210, device='cuda:0')
time: 224update vector norm: tensor(109.5498, device='cuda:0') diff norm: tensor(145.9817, device='cuda:0') activation norm: tensor(11.1677, device='cuda:0') softmax output: tensor(0.0383, device='cuda:0')
time: 224update vector norm: tensor(147.8269, device='cuda:0') diff norm: tensor(118.6261, device='cuda:0') activation norm: tensor(10.4270, device='cuda:0') softmax output: tensor(0.1040, device='cuda:0')
time: 224update vector norm: tensor(137.1402, device='cuda:0') diff norm: tensor(111.8977, device='cuda:0') activation norm: tensor(11.2302, device='cuda:0') softmax output: tensor(0.1175, device='cuda:0')
time: 224update vector norm: tensor(127.1680, device='cuda:0') diff norm: tensor(99.9530, device='cuda:0') activation norm: tensor(12.0043, device='cuda:0') softmax output: tensor(0.1420, device='cuda:0')
time: 224update vector norm: tensor(69.6353, device='cuda:0') diff norm: tensor(82.2692, device='cuda:0') activation norm: tensor(12.2955, device='cuda:0') softmax output: tensor(0.1208, device='cuda:0')
time: 225update vector norm: tensor(98.7133, device='cuda:0') diff norm: tensor(136.1415, device='cuda:0') activation norm: tensor(10.4110, device='cuda:0') softmax output: tensor(0.0385, device='cuda:0')
time: 225update vector norm: tensor(127.2782, device='cuda:0') diff norm: tensor(111.5219, device='cuda:0') activation norm: tensor(9.7990, device='cuda:0') softmax output: tensor(0.0950, device='cuda:0')
time: 225update vector norm: tensor(128.2347, device='cuda:0') diff norm: tensor(104.7886, device='cuda:0') activation norm: tensor(10.5150, device='cuda:0') softmax output: tensor(0.1176, device='cuda:0')
time: 225update vector norm: tensor(122.3798, device='cuda:0') diff norm: tensor(94.2896, device='cuda:0') activation norm: tensor(11.3262, device='cuda:0') softmax output: tensor(0.1554, device='cuda:0')
time: 225update vector norm: tensor(67.3777, device='cuda:0') diff norm: tensor(79.2731, device='cuda:0') activation norm: tensor(11.8573, device='cuda:0') softmax output: tensor(0.1205, device='cuda:0')
time: 226update vector norm: tensor(98.9233, device='cuda:0') diff norm: tensor(134.9674, device='cuda:0') activation norm: tensor(10.3202, device='cuda:0') softmax output: tensor(0.0387, device='cuda:0')
time: 226update vector norm: tensor(121.1564, device='cuda:0') diff norm: tensor(111.8216, device='cuda:0') activation norm: tensor(9.8243, device='cuda:0') softmax output: tensor(0.0907, device='cuda:0')
time: 226update vector norm: tensor(119.7028, device='cuda:0') diff norm: tensor(99.9636, device='cuda:0') activation norm: tensor(10.0344, device='cuda:0') softmax output: tensor(0.1128, device='cuda:0')
time: 226update vector norm: tensor(99.6042, device='cuda:0') diff norm: tensor(86.6840, device='cuda:0') activation norm: tensor(10.4217, device='cuda:0') softmax output: tensor(0.1205, device='cuda:0')
time: 226update vector norm: tensor(64.2068, device='cuda:0') diff norm: tensor(71.7881, device='cuda:0') activation norm: tensor(10.7804, device='cuda:0') softmax output: tensor(0.1209, device='cuda:0')
time: 227update vector norm: tensor(71.1089, device='cuda:0') diff norm: tensor(114.0739, device='cuda:0') activation norm: tensor(8.6990, device='cuda:0') softmax output: tensor(0.0374, device='cuda:0')
time: 227update vector norm: tensor(92.3260, device='cuda:0') diff norm: tensor(89.6125, device='cuda:0') activation norm: tensor(7.8617, device='cuda:0') softmax output: tensor(0.0881, device='cuda:0')
time: 227update vector norm: tensor(83.0926, device='cuda:0') diff norm: tensor(80.0332, device='cuda:0') activation norm: tensor(8.0271, device='cuda:0') softmax output: tensor(0.0975, device='cuda:0')
time: 227update vector norm: tensor(73.0171, device='cuda:0') diff norm: tensor(68.7017, device='cuda:0') activation norm: tensor(8.2579, device='cuda:0') softmax output: tensor(0.1120, device='cuda:0')
time: 227update vector norm: tensor(48.3668, device='cuda:0') diff norm: tensor(55.9170, device='cuda:0') activation norm: tensor(8.4586, device='cuda:0') softmax output: tensor(0.1201, device='cuda:0')
time: 228update vector norm: tensor(73.4743, device='cuda:0') diff norm: tensor(115.5187, device='cuda:0') activation norm: tensor(8.8154, device='cuda:0') softmax output: tensor(0.0377, device='cuda:0')
time: 228update vector norm: tensor(99.9937, device='cuda:0') diff norm: tensor(91.1643, device='cuda:0') activation norm: tensor(8.0083, device='cuda:0') softmax output: tensor(0.0926, device='cuda:0')
time: 228update vector norm: tensor(93.0065, device='cuda:0') diff norm: tensor(85.5774, device='cuda:0') activation norm: tensor(8.5912, device='cuda:0') softmax output: tensor(0.1042, device='cuda:0')
time: 228update vector norm: tensor(84.9717, device='cuda:0') diff norm: tensor(75.1952, device='cuda:0') activation norm: tensor(9.0456, device='cuda:0') softmax output: tensor(0.1194, device='cuda:0')
time: 228update vector norm: tensor(56.3426, device='cuda:0') diff norm: tensor(62.1245, device='cuda:0') activation norm: tensor(9.3588, device='cuda:0') softmax output: tensor(0.1213, device='cuda:0')
time: 229update vector norm: tensor(148.4197, device='cuda:0') diff norm: tensor(171.7199, device='cuda:0') activation norm: tensor(13.1689, device='cuda:0') softmax output: tensor(0.0395, device='cuda:0')
time: 229update vector norm: tensor(164.7514, device='cuda:0') diff norm: tensor(143.3483, device='cuda:0') activation norm: tensor(12.6142, device='cuda:0') softmax output: tensor(0.0971, device='cuda:0')
time: 229update vector norm: tensor(142.3808, device='cuda:0') diff norm: tensor(129.9357, device='cuda:0') activation norm: tensor(13.0527, device='cuda:0') softmax output: tensor(0.1047, device='cuda:0')
time: 229update vector norm: tensor(121.2198, device='cuda:0') diff norm: tensor(111.9663, device='cuda:0') activation norm: tensor(13.4576, device='cuda:0') softmax output: tensor(0.1179, device='cuda:0')
time: 229update vector norm: tensor(81.8334, device='cuda:0') diff norm: tensor(91.2514, device='cuda:0') activation norm: tensor(13.6423, device='cuda:0') softmax output: tensor(0.1202, device='cuda:0')
time: 230update vector norm: tensor(133.7917, device='cuda:0') diff norm: tensor(160.0630, device='cuda:0') activation norm: tensor(12.2637, device='cuda:0') softmax output: tensor(0.0396, device='cuda:0')
time: 230update vector norm: tensor(173.8218, device='cuda:0') diff norm: tensor(135.5291, device='cuda:0') activation norm: tensor(11.9214, device='cuda:0') softmax output: tensor(0.1094, device='cuda:0')
time: 230update vector norm: tensor(163.5977, device='cuda:0') diff norm: tensor(124.8220, device='cuda:0') activation norm: tensor(12.5334, device='cuda:0') softmax output: tensor(0.1316, device='cuda:0')
time: 230update vector norm: tensor(126.9625, device='cuda:0') diff norm: tensor(108.9761, device='cuda:0') activation norm: tensor(13.0919, device='cuda:0') softmax output: tensor(0.1280, device='cuda:0')
time: 230update vector norm: tensor(77.5170, device='cuda:0') diff norm: tensor(88.7036, device='cuda:0') activation norm: tensor(13.2556, device='cuda:0') softmax output: tensor(0.1205, device='cuda:0')
time: 231update vector norm: tensor(91.4490, device='cuda:0') diff norm: tensor(143.0535, device='cuda:0') activation norm: tensor(10.9447, device='cuda:0') softmax output: tensor(0.0371, device='cuda:0')
time: 231update vector norm: tensor(101.4711, device='cuda:0') diff norm: tensor(101.7989, device='cuda:0') activation norm: tensor(8.9484, device='cuda:0') softmax output: tensor(0.0859, device='cuda:0')
time: 231update vector norm: tensor(91.3603, device='cuda:0') diff norm: tensor(90.3665, device='cuda:0') activation norm: tensor(9.0749, device='cuda:0') softmax output: tensor(0.0974, device='cuda:0')
time: 231update vector norm: tensor(83.4165, device='cuda:0') diff norm: tensor(76.7469, device='cuda:0') activation norm: tensor(9.2380, device='cuda:0') softmax output: tensor(0.1172, device='cuda:0')
time: 231update vector norm: tensor(57.2172, device='cuda:0') diff norm: tensor(63.9570, device='cuda:0') activation norm: tensor(9.6482, device='cuda:0') softmax output: tensor(0.1200, device='cuda:0')
time: 232update vector norm: tensor(49.7866, device='cuda:0') diff norm: tensor(92.1021, device='cuda:0') activation norm: tensor(6.9924, device='cuda:0') softmax output: tensor(0.0371, device='cuda:0')
time: 232update vector norm: tensor(70.6204, device='cuda:0') diff norm: tensor(74.6181, device='cuda:0') activation norm: tensor(6.5369, device='cuda:0') softmax output: tensor(0.0829, device='cuda:0')
time: 232update vector norm: tensor(70.9107, device='cuda:0') diff norm: tensor(67.7218, device='cuda:0') activation norm: tensor(6.7891, device='cuda:0') softmax output: tensor(0.0983, device='cuda:0')
time: 232update vector norm: tensor(62.9180, device='cuda:0') diff norm: tensor(59.7089, device='cuda:0') activation norm: tensor(7.1778, device='cuda:0') softmax output: tensor(0.1106, device='cuda:0')
time: 232update vector norm: tensor(43.3550, device='cuda:0') diff norm: tensor(49.4967, device='cuda:0') activation norm: tensor(7.5035, device='cuda:0') softmax output: tensor(0.1207, device='cuda:0')
time: 233update vector norm: tensor(94.6267, device='cuda:0') diff norm: tensor(133.0292, device='cuda:0') activation norm: tensor(10.1724, device='cuda:0') softmax output: tensor(0.0380, device='cuda:0')
time: 233update vector norm: tensor(119.5895, device='cuda:0') diff norm: tensor(106.4374, device='cuda:0') activation norm: tensor(9.3599, device='cuda:0') softmax output: tensor(0.0931, device='cuda:0')
time: 233update vector norm: tensor(116.4502, device='cuda:0') diff norm: tensor(99.5985, device='cuda:0') activation norm: tensor(10.0033, device='cuda:0') softmax output: tensor(0.1143, device='cuda:0')
time: 233update vector norm: tensor(96.7047, device='cuda:0') diff norm: tensor(88.3371, device='cuda:0') activation norm: tensor(10.6217, device='cuda:0') softmax output: tensor(0.1138, device='cuda:0')
time: 233update vector norm: tensor(64.4215, device='cuda:0') diff norm: tensor(74.0676, device='cuda:0') activation norm: tensor(11.1156, device='cuda:0') softmax output: tensor(0.1204, device='cuda:0')
time: 234update vector norm: tensor(52.7619, device='cuda:0') diff norm: tensor(94.6099, device='cuda:0') activation norm: tensor(7.1902, device='cuda:0') softmax output: tensor(0.0374, device='cuda:0')
time: 234update vector norm: tensor(79.6361, device='cuda:0') diff norm: tensor(78.2155, device='cuda:0') activation norm: tensor(6.8546, device='cuda:0') softmax output: tensor(0.0878, device='cuda:0')
time: 234update vector norm: tensor(78.8706, device='cuda:0') diff norm: tensor(73.5450, device='cuda:0') activation norm: tensor(7.3743, device='cuda:0') softmax output: tensor(0.1012, device='cuda:0')
time: 234update vector norm: tensor(71.9875, device='cuda:0') diff norm: tensor(65.6463, device='cuda:0') activation norm: tensor(7.8926, device='cuda:0') softmax output: tensor(0.1175, device='cuda:0')
time: 234update vector norm: tensor(47.7446, device='cuda:0') diff norm: tensor(55.2061, device='cuda:0') activation norm: tensor(8.3382, device='cuda:0') softmax output: tensor(0.1210, device='cuda:0')
time: 235update vector norm: tensor(105.2799, device='cuda:0') diff norm: tensor(137.7588, device='cuda:0') activation norm: tensor(10.5462, device='cuda:0') softmax output: tensor(0.0389, device='cuda:0')
time: 235update vector norm: tensor(130.1197, device='cuda:0') diff norm: tensor(115.8204, device='cuda:0') activation norm: tensor(10.1891, device='cuda:0') softmax output: tensor(0.0921, device='cuda:0')
time: 235update vector norm: tensor(123.0896, device='cuda:0') diff norm: tensor(109.3950, device='cuda:0') activation norm: tensor(10.9862, device='cuda:0') softmax output: tensor(0.1044, device='cuda:0')
time: 235update vector norm: tensor(112.6708, device='cuda:0') diff norm: tensor(96.2956, device='cuda:0') activation norm: tensor(11.5781, device='cuda:0') softmax output: tensor(0.1244, device='cuda:0')
time: 235update vector norm: tensor(70.5573, device='cuda:0') diff norm: tensor(79.2199, device='cuda:0') activation norm: tensor(11.8610, device='cuda:0') softmax output: tensor(0.1210, device='cuda:0')
time: 236update vector norm: tensor(75.2267, device='cuda:0') diff norm: tensor(109.1342, device='cuda:0') activation norm: tensor(8.3230, device='cuda:0') softmax output: tensor(0.0383, device='cuda:0')
time: 236update vector norm: tensor(100.8593, device='cuda:0') diff norm: tensor(94.7351, device='cuda:0') activation norm: tensor(8.3175, device='cuda:0') softmax output: tensor(0.0877, device='cuda:0')
time: 236update vector norm: tensor(101.1837, device='cuda:0') diff norm: tensor(87.3411, device='cuda:0') activation norm: tensor(8.7647, device='cuda:0') softmax output: tensor(0.1076, device='cuda:0')
time: 236update vector norm: tensor(94.1193, device='cuda:0') diff norm: tensor(78.8402, device='cuda:0') activation norm: tensor(9.4771, device='cuda:0') softmax output: tensor(0.1277, device='cuda:0')
time: 236update vector norm: tensor(57.7942, device='cuda:0') diff norm: tensor(67.3972, device='cuda:0') activation norm: tensor(10.1233, device='cuda:0') softmax output: tensor(0.1211, device='cuda:0')
time: 237update vector norm: tensor(92.1107, device='cuda:0') diff norm: tensor(135.0062, device='cuda:0') activation norm: tensor(10.3234, device='cuda:0') softmax output: tensor(0.0378, device='cuda:0')
time: 237update vector norm: tensor(120.0572, device='cuda:0') diff norm: tensor(106.8983, device='cuda:0') activation norm: tensor(9.3983, device='cuda:0') softmax output: tensor(0.0944, device='cuda:0')
time: 237update vector norm: tensor(127.7281, device='cuda:0') diff norm: tensor(102.1874, device='cuda:0') activation norm: tensor(10.2638, device='cuda:0') softmax output: tensor(0.1243, device='cuda:0')
time: 237update vector norm: tensor(120.5271, device='cuda:0') diff norm: tensor(95.3561, device='cuda:0') activation norm: tensor(11.4658, device='cuda:0') softmax output: tensor(0.1390, device='cuda:0')
time: 237update vector norm: tensor(72.7846, device='cuda:0') diff norm: tensor(84.4627, device='cuda:0') activation norm: tensor(12.6355, device='cuda:0') softmax output: tensor(0.1204, device='cuda:0')
time: 238update vector norm: tensor(107.9376, device='cuda:0') diff norm: tensor(141.8955, device='cuda:0') activation norm: tensor(10.8607, device='cuda:0') softmax output: tensor(0.0387, device='cuda:0')
time: 238update vector norm: tensor(134.2016, device='cuda:0') diff norm: tensor(116.3497, device='cuda:0') activation norm: tensor(10.2331, device='cuda:0') softmax output: tensor(0.0991, device='cuda:0')
time: 238update vector norm: tensor(127.8322, device='cuda:0') diff norm: tensor(107.5006, device='cuda:0') activation norm: tensor(10.7992, device='cuda:0') softmax output: tensor(0.1131, device='cuda:0')
time: 238update vector norm: tensor(114.1191, device='cuda:0') diff norm: tensor(96.0052, device='cuda:0') activation norm: tensor(11.5436, device='cuda:0') softmax output: tensor(0.1281, device='cuda:0')
time: 238update vector norm: tensor(71.1799, device='cuda:0') diff norm: tensor(81.3320, device='cuda:0') activation norm: tensor(12.1897, device='cuda:0') softmax output: tensor(0.1209, device='cuda:0')
time: 239update vector norm: tensor(92.7756, device='cuda:0') diff norm: tensor(134.5871, device='cuda:0') activation norm: tensor(10.2899, device='cuda:0') softmax output: tensor(0.0380, device='cuda:0')
time: 239update vector norm: tensor(121.3486, device='cuda:0') diff norm: tensor(105.6648, device='cuda:0') activation norm: tensor(9.2851, device='cuda:0') softmax output: tensor(0.1011, device='cuda:0')
time: 239update vector norm: tensor(104.4968, device='cuda:0') diff norm: tensor(95.2794, device='cuda:0') activation norm: tensor(9.5645, device='cuda:0') softmax output: tensor(0.1023, device='cuda:0')
time: 239update vector norm: tensor(93.4310, device='cuda:0') diff norm: tensor(83.4598, device='cuda:0') activation norm: tensor(10.0313, device='cuda:0') softmax output: tensor(0.1187, device='cuda:0')
time: 239update vector norm: tensor(58.5369, device='cuda:0') diff norm: tensor(68.2713, device='cuda:0') activation norm: tensor(10.2634, device='cuda:0') softmax output: tensor(0.1206, device='cuda:0')
time: 240update vector norm: tensor(124.4702, device='cuda:0') diff norm: tensor(153.6017, device='cuda:0') activation norm: tensor(11.7695, device='cuda:0') softmax output: tensor(0.0390, device='cuda:0')
time: 240update vector norm: tensor(153.5406, device='cuda:0') diff norm: tensor(127.1265, device='cuda:0') activation norm: tensor(11.1877, device='cuda:0') softmax output: tensor(0.1023, device='cuda:0')
time: 240update vector norm: tensor(128.7616, device='cuda:0') diff norm: tensor(116.5287, device='cuda:0') activation norm: tensor(11.7082, device='cuda:0') softmax output: tensor(0.1027, device='cuda:0')
time: 240update vector norm: tensor(113.7803, device='cuda:0') diff norm: tensor(101.6873, device='cuda:0') activation norm: tensor(12.2316, device='cuda:0') softmax output: tensor(0.1200, device='cuda:0')
time: 240update vector norm: tensor(77.8016, device='cuda:0') diff norm: tensor(84.2014, device='cuda:0') activation norm: tensor(12.6350, device='cuda:0') softmax output: tensor(0.1202, device='cuda:0')
time: 241update vector norm: tensor(125.5772, device='cuda:0') diff norm: tensor(158.4005, device='cuda:0') activation norm: tensor(12.1382, device='cuda:0') softmax output: tensor(0.0386, device='cuda:0')
time: 241update vector norm: tensor(176.9029, device='cuda:0') diff norm: tensor(130.7784, device='cuda:0') activation norm: tensor(11.5023, device='cuda:0') softmax output: tensor(0.1213, device='cuda:0')
time: 241update vector norm: tensor(160.1639, device='cuda:0') diff norm: tensor(126.0534, device='cuda:0') activation norm: tensor(12.6522, device='cuda:0') softmax output: tensor(0.1191, device='cuda:0')
time: 241update vector norm: tensor(154.4324, device='cuda:0') diff norm: tensor(113.6191, device='cuda:0') activation norm: tensor(13.6423, device='cuda:0') softmax output: tensor(0.1637, device='cuda:0')
time: 241update vector norm: tensor(80.1035, device='cuda:0') diff norm: tensor(95.7504, device='cuda:0') activation norm: tensor(14.2820, device='cuda:0') softmax output: tensor(0.1205, device='cuda:0')
time: 242update vector norm: tensor(107.3350, device='cuda:0') diff norm: tensor(146.8922, device='cuda:0') activation norm: tensor(11.2439, device='cuda:0') softmax output: tensor(0.0384, device='cuda:0')
time: 242update vector norm: tensor(133.1559, device='cuda:0') diff norm: tensor(116.5123, device='cuda:0') activation norm: tensor(10.2424, device='cuda:0') softmax output: tensor(0.0938, device='cuda:0')
time: 242update vector norm: tensor(126.4882, device='cuda:0') diff norm: tensor(108.9892, device='cuda:0') activation norm: tensor(10.9360, device='cuda:0') softmax output: tensor(0.1104, device='cuda:0')
time: 242update vector norm: tensor(112.7051, device='cuda:0') diff norm: tensor(94.3140, device='cuda:0') activation norm: tensor(11.3291, device='cuda:0') softmax output: tensor(0.1283, device='cuda:0')
time: 242update vector norm: tensor(64.9654, device='cuda:0') diff norm: tensor(77.8351, device='cuda:0') activation norm: tensor(11.6648, device='cuda:0') softmax output: tensor(0.1204, device='cuda:0')
time: 243update vector norm: tensor(57.4883, device='cuda:0') diff norm: tensor(103.0383, device='cuda:0') activation norm: tensor(7.8446, device='cuda:0') softmax output: tensor(0.0374, device='cuda:0')
time: 243update vector norm: tensor(83.6756, device='cuda:0') diff norm: tensor(81.7480, device='cuda:0') activation norm: tensor(7.1681, device='cuda:0') softmax output: tensor(0.0882, device='cuda:0')
time: 243update vector norm: tensor(79.9117, device='cuda:0') diff norm: tensor(75.1436, device='cuda:0') activation norm: tensor(7.5322, device='cuda:0') softmax output: tensor(0.1005, device='cuda:0')
time: 243update vector norm: tensor(69.7683, device='cuda:0') diff norm: tensor(64.6240, device='cuda:0') activation norm: tensor(7.7653, device='cuda:0') softmax output: tensor(0.1160, device='cuda:0')
time: 243update vector norm: tensor(44.4192, device='cuda:0') diff norm: tensor(52.3613, device='cuda:0') activation norm: tensor(7.9321, device='cuda:0') softmax output: tensor(0.1208, device='cuda:0')
time: 244update vector norm: tensor(153.3141, device='cuda:0') diff norm: tensor(167.1346, device='cuda:0') activation norm: tensor(12.8158, device='cuda:0') softmax output: tensor(0.0407, device='cuda:0')
time: 244update vector norm: tensor(197.4504, device='cuda:0') diff norm: tensor(147.3347, device='cuda:0') activation norm: tensor(12.9679, device='cuda:0') softmax output: tensor(0.1184, device='cuda:0')
time: 244update vector norm: tensor(183.3296, device='cuda:0') diff norm: tensor(142.3987, device='cuda:0') activation norm: tensor(14.3009, device='cuda:0') softmax output: tensor(0.1346, device='cuda:0')
time: 244update vector norm: tensor(166.6456, device='cuda:0') diff norm: tensor(128.4944, device='cuda:0') activation norm: tensor(15.4389, device='cuda:0') softmax output: tensor(0.1506, device='cuda:0')
time: 244update vector norm: tensor(99.4078, device='cuda:0') diff norm: tensor(109.2368, device='cuda:0') activation norm: tensor(16.2750, device='cuda:0') softmax output: tensor(0.1212, device='cuda:0')
time: 245update vector norm: tensor(97.4748, device='cuda:0') diff norm: tensor(144.6741, device='cuda:0') activation norm: tensor(11.0727, device='cuda:0') softmax output: tensor(0.0374, device='cuda:0')
time: 245update vector norm: tensor(106.4718, device='cuda:0') diff norm: tensor(106.6673, device='cuda:0') activation norm: tensor(9.3781, device='cuda:0') softmax output: tensor(0.0855, device='cuda:0')
time: 245update vector norm: tensor(95.5126, device='cuda:0') diff norm: tensor(93.3318, device='cuda:0') activation norm: tensor(9.3718, device='cuda:0') softmax output: tensor(0.0963, device='cuda:0')
time: 245update vector norm: tensor(78.4499, device='cuda:0') diff norm: tensor(77.6120, device='cuda:0') activation norm: tensor(9.3379, device='cuda:0') softmax output: tensor(0.1100, device='cuda:0')
time: 245update vector norm: tensor(55.5913, device='cuda:0') diff norm: tensor(60.9867, device='cuda:0') activation norm: tensor(9.2453, device='cuda:0') softmax output: tensor(0.1200, device='cuda:0')
time: 246update vector norm: tensor(102.9332, device='cuda:0') diff norm: tensor(137.2998, device='cuda:0') activation norm: tensor(10.5052, device='cuda:0') softmax output: tensor(0.0388, device='cuda:0')
time: 246update vector norm: tensor(141.2470, device='cuda:0') diff norm: tensor(115.8280, device='cuda:0') activation norm: tensor(10.1847, device='cuda:0') softmax output: tensor(0.1022, device='cuda:0')
time: 246update vector norm: tensor(128.6548, device='cuda:0') diff norm: tensor(111.1031, device='cuda:0') activation norm: tensor(11.1496, device='cuda:0') softmax output: tensor(0.1091, device='cuda:0')
time: 246update vector norm: tensor(128.8809, device='cuda:0') diff norm: tensor(98.4614, device='cuda:0') activation norm: tensor(11.8282, device='cuda:0') softmax output: tensor(0.1435, device='cuda:0')
time: 246update vector norm: tensor(68.4729, device='cuda:0') diff norm: tensor(83.4726, device='cuda:0') activation norm: tensor(12.4805, device='cuda:0') softmax output: tensor(0.1205, device='cuda:0')
time: 247update vector norm: tensor(166.7200, device='cuda:0') diff norm: tensor(182.6258, device='cuda:0') activation norm: tensor(14.0068, device='cuda:0') softmax output: tensor(0.0402, device='cuda:0')
time: 247update vector norm: tensor(240.1772, device='cuda:0') diff norm: tensor(161.1231, device='cuda:0') activation norm: tensor(14.1717, device='cuda:0') softmax output: tensor(0.1439, device='cuda:0')
time: 247update vector norm: tensor(218.1823, device='cuda:0') diff norm: tensor(154.9383, device='cuda:0') activation norm: tensor(15.5489, device='cuda:0') softmax output: tensor(0.1447, device='cuda:0')
time: 247update vector norm: tensor(224.2803, device='cuda:0') diff norm: tensor(139.4190, device='cuda:0') activation norm: tensor(16.7400, device='cuda:0') softmax output: tensor(0.2491, device='cuda:0')
time: 247update vector norm: tensor(106.2799, device='cuda:0') diff norm: tensor(122.1305, device='cuda:0') activation norm: tensor(18.1508, device='cuda:0') softmax output: tensor(0.1206, device='cuda:0')
time: 248update vector norm: tensor(30.6488, device='cuda:0') diff norm: tensor(79.4288, device='cuda:0') activation norm: tensor(5.9976, device='cuda:0') softmax output: tensor(0.0364, device='cuda:0')
time: 248update vector norm: tensor(47.7117, device='cuda:0') diff norm: tensor(54.4835, device='cuda:0') activation norm: tensor(4.7486, device='cuda:0') softmax output: tensor(0.0797, device='cuda:0')
time: 248update vector norm: tensor(46.4810, device='cuda:0') diff norm: tensor(49.0389, device='cuda:0') activation norm: tensor(4.8995, device='cuda:0') softmax output: tensor(0.0915, device='cuda:0')
time: 248update vector norm: tensor(40.7953, device='cuda:0') diff norm: tensor(42.0476, device='cuda:0') activation norm: tensor(5.0485, device='cuda:0') softmax output: tensor(0.1039, device='cuda:0')
time: 248update vector norm: tensor(28.8881, device='cuda:0') diff norm: tensor(32.8160, device='cuda:0') activation norm: tensor(5.0905, device='cuda:0') softmax output: tensor(0.1199, device='cuda:0')
time: 249update vector norm: tensor(64.6967, device='cuda:0') diff norm: tensor(114.5920, device='cuda:0') activation norm: tensor(8.7342, device='cuda:0') softmax output: tensor(0.0370, device='cuda:0')
time: 249update vector norm: tensor(79.6422, device='cuda:0') diff norm: tensor(83.9610, device='cuda:0') activation norm: tensor(7.3622, device='cuda:0') softmax output: tensor(0.0836, device='cuda:0')
time: 249update vector norm: tensor(73.7876, device='cuda:0') diff norm: tensor(72.9696, device='cuda:0') activation norm: tensor(7.3168, device='cuda:0') softmax output: tensor(0.0964, device='cuda:0')
time: 249update vector norm: tensor(61.1689, device='cuda:0') diff norm: tensor(61.1398, device='cuda:0') activation norm: tensor(7.3509, device='cuda:0') softmax output: tensor(0.1078, device='cuda:0')
time: 249update vector norm: tensor(41.5797, device='cuda:0') diff norm: tensor(47.0022, device='cuda:0') activation norm: tensor(7.1837, device='cuda:0') softmax output: tensor(0.1201, device='cuda:0')
time: 250update vector norm: tensor(68.2525, device='cuda:0') diff norm: tensor(105.1806, device='cuda:0') activation norm: tensor(8.0160, device='cuda:0') softmax output: tensor(0.0379, device='cuda:0')
time: 250update vector norm: tensor(92.9306, device='cuda:0') diff norm: tensor(88.7480, device='cuda:0') activation norm: tensor(7.7911, device='cuda:0') softmax output: tensor(0.0875, device='cuda:0')
